date;Semua Provinsi;Aceh;Kota Lhokseumawe
01/ 06/ 2023;Rp13,550;Rp11,700;Rp11,400
02/ 06/ 2023;Rp13,500;Rp11,700;Rp11,400
05/ 06/ 2023;Rp13,500;Rp11,700;Rp11,300
06/ 06/ 2023;Rp13,500;Rp11,700;Rp11,300
07/ 06/ 2023;Rp13,500;Rp11,700;Rp11,350
08/ 06/ 2023;Rp13,500;Rp11,700;Rp11,350
09/ 06/ 2023;Rp13,500;Rp11,700;Rp11,350
12/ 06/ 2023;Rp13,500;Rp11,650;Rp11,350
13/ 06/ 2023;Rp13,500;Rp11,650;Rp11,350
14/ 06/ 2023;Rp13,500;Rp11,650;Rp11,300
15/ 06/ 2023;Rp13,500;Rp11,650;Rp11,300
16/ 06/ 2023;Rp13,500;Rp11,650;Rp11,250
19/ 06/ 2023;Rp13,550;Rp11,650;Rp11,250
20/ 06/ 2023;Rp13,550;Rp11,650;Rp11,250
21/ 06/ 2023;Rp13,550;Rp11,700;Rp11,450
22/ 06/ 2023;Rp13,550;Rp11,700;Rp11,450
23/ 06/ 2023;Rp13,550;Rp11,700;Rp11,450
26/ 06/ 2023;Rp13,550;Rp11,750;Rp11,450
27/ 06/ 2023;Rp13,550;Rp11,750;Rp11,450
28/ 06/ 2023;Rp13,550;Rp11,750;Rp11,450
29/ 06/ 2023;Rp13,600;Rp11,750;Rp11,450
30/ 06/ 2023;Rp13,650;Rp11,750;Rp11,450
03/ 07/ 2023;Rp13,550;Rp11,750;Rp11,550
04/ 07/ 2023;Rp13,550;Rp11,750;Rp11,550
05/ 07/ 2023;Rp13,550;Rp11,750;Rp11,500
06/ 07/ 2023;Rp13,550;Rp11,750;Rp11,500
07/ 07/ 2023;Rp13,550;Rp11,750;Rp11,500
10/ 07/ 2023;Rp13,550;Rp11,850;Rp11,750
11/ 07/ 2023;Rp13,550;Rp11,850;Rp11,750
12/ 07/ 2023;Rp13,550;Rp11,850;Rp11,800
13/ 07/ 2023;Rp13,550;Rp11,900;Rp11,800
14/ 07/ 2023;Rp13,550;Rp11,900;Rp11,800
17/ 07/ 2023;Rp13,550;Rp11,900;Rp11,800
18/ 07/ 2023;Rp13,550;Rp11,950;Rp11,800
19/ 07/ 2023;Rp13,450;Rp11,950;Rp11,800
20/ 07/ 2023;Rp13,550;Rp12,000;Rp12,000
21/ 07/ 2023;Rp13,550;Rp12,000;Rp12,000
24/ 07/ 2023;Rp13,550;Rp12,050;Rp12,050
25/ 07/ 2023;Rp13,550;Rp12,050;Rp12,050
26/ 07/ 2023;Rp13,550;Rp12,050;Rp12,050
27/ 07/ 2023;Rp13,550;Rp12,050;Rp12,050
28/ 07/ 2023;Rp13,550;Rp12,100;Rp12,150
31/ 07/ 2023;Rp13,550;Rp12,100;Rp12,150
01/ 08/ 2023;Rp13,550;Rp12,100;Rp12,150
02/ 08/ 2023;Rp13,550;Rp12,150;Rp12,200
03/ 08/ 2023;Rp13,550;Rp12,150;Rp12,200
04/ 08/ 2023;Rp13,550;Rp12,150;Rp12,200
07/ 08/ 2023;Rp13,550;Rp12,150;Rp12,250
08/ 08/ 2023;Rp13,550;Rp12,200;Rp12,250
09/ 08/ 2023;Rp13,550;Rp12,200;Rp12,250
10/ 08/ 2023;Rp13,550;Rp12,300;Rp12,350
11/ 08/ 2023;Rp13,550;Rp12,300;Rp12,350
14/ 08/ 2023;Rp13,600;Rp12,250;Rp12,250
15/ 08/ 2023;Rp13,600;Rp12,300;Rp12,450
16/ 08/ 2023;Rp13,600;Rp12,350;Rp12,450
17/ 08/ 2023;Rp13,650;Rp12,350;Rp12,450
18/ 08/ 2023;Rp13,600;Rp12,350;Rp12,450
21/ 08/ 2023;Rp13,600;Rp12,350;Rp12,450
22/ 08/ 2023;Rp13,650;Rp12,350;Rp12,450
23/ 08/ 2023;Rp13,650;Rp12,350;Rp12,450
24/ 08/ 2023;Rp13,700;Rp12,450;Rp12,450
25/ 08/ 2023;Rp13,700;Rp12,450;Rp12,450
28/ 08/ 2023;Rp13,750;Rp12,450;Rp12,450
29/ 08/ 2023;Rp13,750;Rp12,500;Rp12,450
30/ 08/ 2023;Rp13,800;Rp12,500;Rp12,450
31/ 08/ 2023;Rp13,800;Rp12,550;Rp12,450
01/ 09/ 2023;Rp13,800;Rp12,550;Rp12,450
04/ 09/ 2023;Rp13,900;Rp12,600;Rp12,650
05/ 09/ 2023;Rp13,950;Rp12,700;Rp12,650
06/ 09/ 2023;Rp13,950;Rp12,900;Rp12,950
07/ 09/ 2023;Rp14,000;Rp12,900;Rp12,950
08/ 09/ 2023;Rp14,000;Rp12,900;Rp12,950
11/ 09/ 2023;Rp14,050;Rp13,000;Rp13,150
12/ 09/ 2023;Rp14,100;Rp13,150;Rp13,150
13/ 09/ 2023;Rp14,100;Rp13,250;Rp13,200
14/ 09/ 2023;Rp14,150;Rp13,250;Rp13,200
15/ 09/ 2023;Rp14,200;Rp13,250;Rp13,200
18/ 09/ 2023;Rp14,200;Rp13,400;Rp13,350
19/ 09/ 2023;Rp14,250;Rp13,500;Rp13,350
20/ 09/ 2023;Rp14,250;Rp13,500;Rp13,350
21/ 09/ 2023;Rp14,250;Rp13,550;Rp13,350
22/ 09/ 2023;Rp14,300;Rp13,550;Rp13,350
25/ 09/ 2023;Rp14,350;Rp13,600;Rp13,350
26/ 09/ 2023;Rp14,350;Rp13,600;Rp13,350
27/ 09/ 2023;Rp14,350;Rp13,600;Rp13,350
28/ 09/ 2023;Rp14,400;Rp13,600;Rp13,350
29/ 09/ 2023;Rp14,400;Rp13,600;Rp13,350
02/ 10/ 2023;Rp14,400;Rp13,650;Rp13,400
03/ 10/ 2023;Rp14,450;Rp13,650;Rp13,400
04/ 10/ 2023;Rp14,450;Rp13,650;Rp13,350
05/ 10/ 2023;Rp14,500;Rp13,650;Rp13,350
06/ 10/ 2023;Rp14,500;Rp13,650;Rp13,350
09/ 10/ 2023;Rp14,550;Rp13,650;Rp13,400
10/ 10/ 2023;Rp14,550;Rp13,650;Rp13,400
11/ 10/ 2023;Rp14,550;Rp13,650;Rp13,400
12/ 10/ 2023;Rp14,550;Rp13,650;Rp13,400
13/ 10/ 2023;Rp14,550;Rp13,650;Rp13,400
16/ 10/ 2023;Rp14,600;Rp13,650;Rp13,400
17/ 10/ 2023;Rp14,600;Rp13,650;Rp13,400
18/ 10/ 2023;Rp14,600;Rp13,650;Rp13,350
19/ 10/ 2023;Rp14,650;Rp13,650;Rp13,350
20/ 10/ 2023;Rp14,650;Rp13,650;Rp13,350
23/ 10/ 2023;Rp14,650;Rp13,600;Rp13,300
24/ 10/ 2023;Rp14,650;Rp13,600;Rp13,300
25/ 10/ 2023;Rp14,650;Rp13,600;Rp13,300
26/ 10/ 2023;Rp14,650;Rp13,600;Rp13,300
27/ 10/ 2023;Rp14,650;Rp13,600;Rp13,300
30/ 10/ 2023;Rp14,650;Rp13,650;Rp13,250
31/ 10/ 2023;Rp14,650;Rp13,650;Rp13,250
01/ 11/ 2023;Rp14,650;Rp13,650;Rp13,250
02/ 11/ 2023;Rp14,650;Rp13,650;Rp13,250
03/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
06/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
07/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
08/ 11/ 2023;Rp14,650;Rp13,600;Rp13,150
09/ 11/ 2023;Rp14,650;Rp13,600;Rp13,150
10/ 11/ 2023;Rp14,650;Rp13,600;Rp13,150
13/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
14/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
15/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
16/ 11/ 2023;Rp14,650;Rp13,600;Rp13,200
17/ 11/ 2023;Rp14,650;Rp13,650;Rp13,250
20/ 11/ 2023;Rp14,650;Rp13,650;Rp13,250
21/ 11/ 2023;Rp14,650;Rp13,650;Rp13,250
22/ 11/ 2023;Rp14,650;Rp13,700;Rp13,450
23/ 11/ 2023;Rp14,650;Rp13,700;Rp13,450
24/ 11/ 2023;Rp14,650;Rp13,700;Rp13,450
27/ 11/ 2023;Rp14,650;Rp13,700;Rp13,450
28/ 11/ 2023;Rp14,600;Rp13,700;Rp13,450
29/ 11/ 2023;Rp14,700;Rp13,700;Rp13,450
30/ 11/ 2023;Rp14,650;Rp13,700;Rp13,450
01/ 12/ 2023;Rp14,650;Rp13,700;Rp13,450
04/ 12/ 2023;Rp14,700;Rp13,700;Rp13,450
05/ 12/ 2023;Rp14,700;Rp13,700;Rp13,450
06/ 12/ 2023;Rp14,700;Rp13,700;Rp13,450
07/ 12/ 2023;Rp14,650;Rp13,700;Rp13,450
08/ 12/ 2023;Rp14,700;Rp13,700;Rp13,450
11/ 12/ 2023;Rp14,700;Rp13,700;Rp13,450
12/ 12/ 2023;Rp14,700;Rp13,700;Rp13,450
13/ 12/ 2023;Rp14,650;Rp13,750;Rp13,450
14/ 12/ 2023;Rp14,700;Rp13,750;Rp13,450
15/ 12/ 2023;Rp14,700;Rp13,750;Rp13,450
18/ 12/ 2023;Rp14,650;Rp13,750;Rp13,450
19/ 12/ 2023;Rp14,700;Rp13,750;Rp13,450
20/ 12/ 2023;Rp14,700;Rp13,750;Rp13,450
21/ 12/ 2023;Rp14,650;Rp13,750;Rp13,450
22/ 12/ 2023;Rp14,650;Rp13,750;Rp13,450
25/ 12/ 2023;Rp13,750;-;-
26/ 12/ 2023;Rp13,750;Rp13,800;-
27/ 12/ 2023;Rp14,700;Rp13,750;Rp13,450
28/ 12/ 2023;Rp14,700;Rp13,750;Rp13,450
29/ 12/ 2023;Rp14,650;Rp13,750;Rp13,450
01/ 01/ 2024;Rp14,550;Rp13,750;Rp13,450
02/ 01/ 2024;Rp14,700;Rp13,700;Rp13,450
03/ 01/ 2024;Rp14,700;Rp13,800;Rp13,500
04/ 01/ 2024;Rp14,750;Rp13,800;Rp13,500
05/ 01/ 2024;Rp14,750;Rp13,800;Rp13,500
08/ 01/ 2024;Rp14,750;Rp13,750;Rp13,450
09/ 01/ 2024;Rp14,750;Rp13,800;Rp13,450
10/ 01/ 2024;Rp14,800;Rp13,800;Rp13,450
11/ 01/ 2024;Rp14,750;Rp13,800;Rp13,450
12/ 01/ 2024;Rp14,750;Rp13,800;Rp13,450
15/ 01/ 2024;Rp14,800;Rp13,800;Rp13,450
16/ 01/ 2024;Rp14,800;Rp13,800;Rp13,450
17/ 01/ 2024;Rp14,800;Rp13,800;Rp13,450
18/ 01/ 2024;Rp14,800;Rp13,800;Rp13,450
19/ 01/ 2024;Rp14,800;Rp13,800;Rp13,450
22/ 01/ 2024;Rp14,850;Rp13,800;Rp13,500
23/ 01/ 2024;Rp14,850;Rp13,800;Rp13,500
24/ 01/ 2024;Rp14,850;Rp13,800;Rp13,500
25/ 01/ 2024;Rp14,850;Rp13,800;Rp13,500
26/ 01/ 2024;Rp14,850;Rp13,800;Rp13,450
29/ 01/ 2024;Rp14,900;Rp13,800;Rp13,500
30/ 01/ 2024;Rp14,950;Rp13,850;Rp13,500
31/ 01/ 2024;Rp14,950;Rp13,850;Rp13,500
01/ 02/ 2024;Rp14,950;Rp13,850;Rp13,500
02/ 02/ 2024;Rp15,000;Rp13,850;Rp13,500
05/ 02/ 2024;Rp15,150;Rp13,850;Rp13,500
06/ 02/ 2024;Rp15,150;Rp13,850;Rp13,500
07/ 02/ 2024;Rp15,150;Rp13,850;Rp13,500
08/ 02/ 2024;Rp15,150;Rp13,850;Rp13,500
09/ 02/ 2024;Rp15,150;Rp13,850;Rp13,500
12/ 02/ 2024;Rp15,250;Rp13,800;Rp13,450
13/ 02/ 2024;Rp15,300;Rp13,800;Rp13,450
14/ 02/ 2024;Rp15,250;Rp13,800;Rp13,450
15/ 02/ 2024;Rp15,350;Rp13,800;Rp13,450
16/ 02/ 2024;Rp15,400;Rp13,800;Rp13,450
19/ 02/ 2024;Rp15,450;Rp13,850;Rp13,500
20/ 02/ 2024;Rp15,550;Rp13,850;Rp13,500
21/ 02/ 2024;Rp15,550;Rp13,850;Rp13,500
22/ 02/ 2024;Rp15,600;Rp13,850;Rp13,500
23/ 02/ 2024;Rp15,650;Rp13,850;Rp13,450
26/ 02/ 2024;Rp15,750;Rp13,850;Rp13,450
27/ 02/ 2024;Rp15,800;Rp13,850;Rp13,450
28/ 02/ 2024;Rp15,850;Rp13,850;Rp13,450
29/ 02/ 2024;Rp15,850;Rp13,850;Rp13,450
01/ 03/ 2024;Rp15,900;Rp13,850;Rp13,450
04/ 03/ 2024;Rp15,950;Rp13,800;Rp13,400
05/ 03/ 2024;Rp15,950;Rp13,800;Rp13,400
06/ 03/ 2024;Rp15,950;Rp13,850;Rp13,450
07/ 03/ 2024;Rp15,950;Rp13,850;Rp13,450
08/ 03/ 2024;Rp15,950;Rp13,850;Rp13,450
11/ 03/ 2024;Rp15,950;Rp13,850;Rp13,450
12/ 03/ 2024;Rp15,950;Rp13,850;Rp13,450
13/ 03/ 2024;Rp16,000;Rp13,800;Rp13,400
14/ 03/ 2024;Rp16,000;Rp13,800;Rp13,400
15/ 03/ 2024;Rp16,000;Rp13,800;Rp13,400
18/ 03/ 2024;Rp16,000;Rp13,800;Rp13,400
19/ 03/ 2024;Rp16,000;Rp13,800;Rp13,400
20/ 03/ 2024;Rp16,000;Rp13,800;Rp13,400
21/ 03/ 2024;Rp15,950;Rp13,800;Rp13,450
22/ 03/ 2024;Rp15,950;Rp13,800;Rp13,450
25/ 03/ 2024;Rp15,950;Rp13,800;Rp13,450
26/ 03/ 2024;Rp15,900;Rp13,800;Rp13,450
27/ 03/ 2024;Rp15,900;Rp13,800;Rp13,450
28/ 03/ 2024;Rp15,900;Rp13,800;Rp13,400
29/ 03/ 2024;Rp15,900;Rp13,800;Rp13,400
01/ 04/ 2024;Rp15,850;Rp13,800;Rp13,400
02/ 04/ 2024;Rp15,850;Rp13,800;Rp13,400
03/ 04/ 2024;Rp15,800;Rp13,750;Rp13,300
04/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
05/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
08/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
09/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
10/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
11/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
12/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
15/ 04/ 2024;Rp15,800;Rp13,800;Rp13,400
16/ 04/ 2024;Rp15,700;Rp13,800;Rp13,400
17/ 04/ 2024;Rp15,700;Rp13,800;Rp13,400
18/ 04/ 2024;Rp15,700;Rp13,700;Rp13,400
19/ 04/ 2024;Rp15,650;Rp13,800;Rp13,350
22/ 04/ 2024;Rp15,600;Rp14,000;-
23/ 04/ 2024;Rp15,600;Rp13,800;Rp13,350
24/ 04/ 2024;Rp15,550;Rp13,800;Rp13,400
25/ 04/ 2024;Rp15,500;Rp13,800;Rp13,400
26/ 04/ 2024;Rp15,500;Rp13,800;Rp13,350
29/ 04/ 2024;Rp15,500;Rp13,800;Rp13,350
30/ 04/ 2024;Rp15,500;Rp13,800;Rp13,350
01/ 05/ 2024;Rp15,400;Rp14,000;-
02/ 05/ 2024;Rp15,450;Rp13,800;Rp13,350
03/ 05/ 2024;Rp15,450;Rp14,000;-
06/ 05/ 2024;Rp15,450;Rp13,800;Rp13,350
07/ 05/ 2024;Rp15,450;Rp13,800;Rp13,350
08/ 05/ 2024;Rp15,450;Rp14,000;-
09/ 05/ 2024;Rp15,450;Rp13,800;Rp13,350
10/ 05/ 2024;Rp15,450;Rp13,800;Rp13,350
13/ 05/ 2024;Rp15,450;Rp13,800;Rp13,400
14/ 05/ 2024;Rp15,450;Rp13,800;Rp13,400
15/ 05/ 2024;Rp15,450;Rp13,800;Rp13,350
16/ 05/ 2024;Rp15,400;Rp13,800;Rp13,350
17/ 05/ 2024;Rp15,400;Rp13,800;Rp13,350
20/ 05/ 2024;Rp15,400;Rp13,800;Rp13,350
21/ 05/ 2024;Rp15,400;Rp13,750;Rp13,350
22/ 05/ 2024;Rp15,400;Rp13,750;Rp13,350
23/ 05/ 2024;Rp15,400;Rp14,000;-
24/ 05/ 2024;Rp15,400;Rp14,000;-
27/ 05/ 2024;Rp15,350;Rp13,750;Rp13,350
28/ 05/ 2024;Rp15,350;Rp13,800;Rp13,350
29/ 05/ 2024;Rp15,350;Rp13,950;-
30/ 05/ 2024;Rp15,350;Rp13,750;Rp13,350
31/ 05/ 2024;Rp15,350;Rp13,750;Rp13,350
03/ 06/ 2024;Rp15,350;Rp13,950;-
04/ 06/ 2024;Rp15,350;Rp13,750;Rp13,350
05/ 06/ 2024;Rp15,400;Rp13,700;Rp13,250
06/ 06/ 2024;Rp15,350;Rp13,700;Rp13,250
07/ 06/ 2024;Rp15,350;Rp13,700;Rp13,200
10/ 06/ 2024;Rp15,350;Rp13,700;Rp13,200
11/ 06/ 2024;Rp15,350;Rp13,700;Rp13,200
12/ 06/ 2024;Rp15,350;Rp13,700;Rp13,250
13/ 06/ 2024;Rp15,250;Rp13,700;Rp13,250
14/ 06/ 2024;Rp15,350;Rp13,700;Rp13,250
17/ 06/ 2024;Rp15,350;Rp13,700;Rp13,250
18/ 06/ 2024;Rp15,350;Rp13,700;Rp13,250
19/ 06/ 2024;Rp15,350;Rp13,750;Rp13,300
20/ 06/ 2024;Rp15,350;Rp13,750;Rp13,300
21/ 06/ 2024;Rp15,300;Rp13,750;Rp13,300
24/ 06/ 2024;Rp15,250;Rp13,750;Rp13,350
25/ 06/ 2024;Rp15,300;Rp13,750;Rp13,350
26/ 06/ 2024;Rp15,350;Rp13,750;Rp13,350
27/ 06/ 2024;Rp15,300;Rp13,750;Rp13,350
28/ 06/ 2024;Rp15,350;Rp13,750;Rp13,350
01/ 07/ 2024;Rp15,350;Rp13,800;Rp13,500
02/ 07/ 2024;Rp15,350;Rp13,850;Rp13,500
03/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
04/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
05/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
08/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
09/ 07/ 2024;Rp15,300;Rp13,900;Rp13,500
10/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
11/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
12/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
15/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
16/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
17/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
18/ 07/ 2024;Rp15,300;Rp13,900;Rp13,500
19/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
22/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
23/ 07/ 2024;Rp15,300;Rp13,900;Rp13,500
24/ 07/ 2024;Rp15,300;Rp13,900;Rp13,500
25/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
26/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
29/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
30/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
31/ 07/ 2024;Rp15,350;Rp13,900;Rp13,500
01/ 08/ 2024;Rp15,400;Rp13,900;Rp13,500
02/ 08/ 2024;Rp15,350;Rp13,900;Rp13,500
05/ 08/ 2024;Rp15,300;Rp13,900;Rp13,550
06/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
07/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
08/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
09/ 08/ 2024;Rp15,300;Rp13,900;Rp13,550
12/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
13/ 08/ 2024;Rp15,300;Rp13,900;Rp13,550
14/ 08/ 2024;Rp15,300;Rp13,900;Rp13,550
15/ 08/ 2024;Rp15,300;Rp14,100;-
16/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
19/ 08/ 2024;Rp15,300;Rp13,900;Rp13,550
20/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
21/ 08/ 2024;Rp15,250;Rp13,900;Rp13,500
22/ 08/ 2024;Rp15,350;Rp13,900;Rp13,500
23/ 08/ 2024;Rp15,350;Rp13,900;Rp13,550
26/ 08/ 2024;Rp15,350;Rp13,900;Rp13,450
27/ 08/ 2024;Rp15,350;Rp13,900;Rp13,450
28/ 08/ 2024;Rp15,250;Rp13,900;Rp13,450
29/ 08/ 2024;Rp15,300;Rp13,900;Rp13,450
30/ 08/ 2024;Rp15,350;Rp14,100;-
